id,customer_id,product_id,sale_month,sale_day,quantity,unit_cents,discount_bps,coupon_code
2242,7,2,202503,20250319,1,474,0,WELCOME
2243,42,12,202501,20250110,4,1844,500,夜市
2244,30,15,202511,20251101,4,2255,500,WELCOME
2245,26,20,202512,20251204,2,2940,1000,WELCOME
2246,50,11,202508,20250814,2,1707,500,WELCOME
2247,56,23,202502,20250203,4,3351,1000,
2248,39,26,202508,20250825,5,3762,1500,SPRING
2249,54,2,202508,20250801,1,474,0,SPRING
2250,10,19,202509,20250921,4,2803,1000,夜市
2251,2,21,202504,20250416,3,3077,1000,SPRING
2252,57,14,202505,20250526,1,2118,500,SPRING
2253,12,14,202506,20250617,1,2118,500,夜市
2254,20,7,202510,20251016,2,1159,0,
2255,11,30,202503,20250326,4,4310,1500,
2256,32,27,202507,20250706,5,3899,1500,WELCOME
2257,20,6,202506,20250627,1,1022,0,WELCOME
2258,49,20,202503,20250304,4,2940,1000,
2259,19,9,202510,20251017,2,1433,500,夜市
2260,24,22,202501,20250115,5,3214,1000,WELCOME
2261,29,9,202507,20250713,2,1433,500,
2262,51,24,202509,20250912,2,3488,1000,WELCOME
2263,22,21,202505,20250517,1,3077,1000,
2264,57,18,202507,20250725,5,2666,1000,LOYAL
2265,39,8,202510,20251006,1,1296,0,夜市
2266,17,13,202508,20250814,1,1981,500,
2267,49,20,202501,20250103,2,2940,1000,SPRING
2268,32,3,202506,20250605,4,611,0,
2269,31,3,202502,20250206,3,611,0,夜市
2270,54,4,202510,20251006,3,748,0,SPRING
2271,47,9,202510,20251021,5,1433,500,WELCOME
2272,13,21,202512,20251210,1,3077,1000,夜市
2273,16,16,202510,20251010,5,2392,500,夜市
2274,20,6,202511,20251128,1,1022,0,WELCOME
2275,20,31,202505,20250509,3,4447,1500,
2276,25,24,202506,20250618,4,3488,1000,
2277,40,6,202501,20250123,5,1022,0,
2278,36,27,202512,20251210,4,3899,1500,SPRING
2279,45,22,202502,20250211,1,3214,1000,
2280,7,2,202506,20250602,3,474,0,WELCOME
2281,55,23,202512,20251214,1,3351,1000,LOYAL
2282,49,15,202509,20250927,2,2255,500,
2283,38,17,202508,20250823,5,2529,1000,SPRING
2284,51,28,202501,20250122,4,4036,1500,
2285,16,23,202510,20251012,1,3351,1000,
2286,62,16,202501,20250128,1,2392,500,
2287,31,19,202512,20251212,1,2803,1000,夜市
2288,33,8,202502,20250216,3,1296,0,夜市
2289,41,19,202501,20250108,4,2803,1000,
2290,25,10,202506,20250622,1,1570,500,WELCOME
2291,2,28,202501,20250119,2,4036,1500,
2292,2,30,202509,20250925,4,4310,1500,LOYAL
2293,30,8,202511,20251104,4,1296,0,LOYAL
2294,54,20,202510,20251027,4,2940,1000,LOYAL
2295,21,16,202505,20250511,1,2392,500,SPRING
2296,20,24,202510,20251009,5,3488,1000,
2297,37,3,202505,20250501,1,611,0,SPRING
2298,5,18,202512,20251221,5,2666,1000,
2299,32,5,202501,20250125,1,885,0,SPRING
2300,27,3,202504,20250419,2,611,0,夜市
2301,11,13,202507,20250711,2,1981,500,WELCOME
2302,52,26,202504,20250405,1,3762,1500,WELCOME
2303,46,16,202502,20250205,3,2392,500,
2304,24,32,202508,20250819,1,4584,1500,
2305,30,27,202501,20250112,4,3899,1500,夜市
2306,5,29,202507,20250702,1,4173,1500,
2307,10,26,202509,20250918,4,3762,1500,WELCOME
2308,54,20,202508,20250809,4,2940,1000,LOYAL
2309,46,5,202509,20250922,3,885,0,LOYAL
2310,44,7,202509,20250903,1,1159,0,
2311,30,19,202504,20250426,1,2803,1000,夜市
2312,30,26,202511,20251114,4,3762,1500,夜市
2313,16,24,202506,20250606,3,3488,1000,LOYAL
2314,56,28,202508,20250808,2,4036,1500,SPRING
2315,54,12,202501,20250112,5,1844,500,SPRING
2316,51,32,202504,20250401,2,4584,1500,LOYAL
2317,47,24,202509,20250910,3,3488,1000,
2318,19,29,202502,20250217,3,4173,1500,WELCOME
2319,28,5,202508,20250820,4,885,0,
2320,40,9,202504,20250412,1,1433,500,夜市
2321,61,9,202505,20250517,1,1433,500,SPRING
2322,58,6,202512,20251208,4,1022,0,夜市
2323,22,8,202504,20250418,3,1296,0,夜市
2324,12,28,202512,20251225,3,4036,1500,
2325,31,18,202506,20250611,4,2666,1000,
2326,24,6,202508,20250813,1,1022,0,夜市
2327,46,32,202511,20251118,4,4584,1500,WELCOME
2328,27,16,202505,20250509,5,2392,500,SPRING
2329,2,31,202504,20250421,3,4447,1500,
2330,41,3,202503,20250307,5,611,0,夜市
2331,62,26,202512,20251225,5,3762,1500,
2332,14,6,202504,20250428,3,1022,0,SPRING
2333,5,27,202508,20250826,2,3899,1500,LOYAL
2334,44,23,202505,20250503,4,3351,1000,夜市
2335,30,1,202511,20251121,4,337,0,SPRING
2336,64,23,202507,20250719,5,3351,1000,WELCOME
2337,38,19,202506,20250626,5,2803,1000,
2338,14,26,202504,20250407,5,3762,1500,
2339,5,4,202511,20251113,2,748,0,LOYAL
2340,64,8,202504,20250420,5,1296,0,WELCOME
2341,30,7,202510,20251013,5,1159,0,LOYAL
2342,53,3,202503,20250325,1,611,0,LOYAL
2343,31,23,202508,20250821,4,3351,1000,LOYAL
2344,21,14,202509,20250909,1,2118,500,WELCOME
2345,46,21,202507,20250715,1,3077,1000,
2346,29,22,202502,20250218,5,3214,1000,SPRING
2347,44,28,202507,20250716,5,4036,1500,SPRING
2348,41,25,202507,20250724,4,3625,1500,LOYAL
2349,62,3,202511,20251113,3,611,0,
2350,52,26,202501,20250111,2,3762,1500,夜市
2351,29,16,202509,20250917,2,2392,500,WELCOME
2352,10,13,202504,20250414,3,1981,500,
2353,5,27,202510,20251013,1,3899,1500,SPRING
2354,9,2,202503,20250320,4,474,0,WELCOME
2355,46,16,202503,20250323,3,2392,500,WELCOME
2356,33,19,202506,20250616,2,2803,1000,夜市
2357,61,3,202502,20250205,2,611,0,SPRING
2358,54,1,202511,20251105,5,337,0,LOYAL
2359,26,25,202504,20250418,4,3625,1500,
2360,50,32,202506,20250621,2,4584,1500,SPRING
2361,11,18,202503,20250318,4,2666,1000,WELCOME
2362,60,26,202503,20250321,2,3762,1500,
2363,38,14,202502,20250218,4,2118,500,WELCOME
2364,54,23,202503,20250325,5,3351,1000,SPRING
2365,30,26,202504,20250426,1,3762,1500,夜市
2366,44,11,202507,20250719,4,1707,500,
2367,19,27,202507,20250710,5,3899,1500,夜市
2368,53,19,202512,20251201,5,2803,1000,WELCOME
2369,63,13,202507,20250704,5,1981,500,
2370,35,31,202505,20250501,5,4447,1500,LOYAL
2371,13,4,202502,20250205,5,748,0,WELCOME
2372,17,11,202504,20250412,5,1707,500,WELCOME
2373,37,23,202501,20250121,5,3351,1000,
2374,33,8,202508,20250806,1,1296,0,SPRING
2375,52,23,202512,20251202,3,3351,1000,夜市
2376,52,29,202505,20250527,2,4173,1500,夜市
2377,13,13,202511,20251111,3,1981,500,SPRING
2378,56,11,202504,20250405,1,1707,500,
2379,28,23,202509,20250904,1,3351,1000,SPRING
2380,45,25,202501,20250117,4,3625,1500,
2381,37,7,202501,20250120,3,1159,0,WELCOME
2382,21,6,202502,20250224,3,1022,0,LOYAL
2383,20,9,202503,20250312,2,1433,500,WELCOME
2384,44,1,202504,20250428,2,337,0,
2385,59,22,202509,20250911,3,3214,1000,
2386,62,4,202502,20250219,5,748,0,
2387,27,12,202508,20250822,4,1844,500,
2388,33,25,202504,20250411,3,3625,1500,
2389,54,8,202506,20250613,2,1296,0,SPRING
2390,7,11,202504,20250417,2,1707,500,LOYAL
2391,12,23,202510,20251023,3,3351,1000,夜市
2392,32,7,202501,20250112,4,1159,0,SPRING
2393,11,25,202502,20250225,1,3625,1500,
2394,41,30,202510,20251021,2,4310,1500,
2395,21,31,202510,20251016,1,4447,1500,夜市
2396,46,29,202502,20250218,3,4173,1500,SPRING
2397,46,9,202501,20250117,2,1433,500,SPRING
2398,38,30,202502,20250215,2,4310,1500,夜市
2399,36,23,202510,20251024,3,3351,1000,SPRING
2400,24,23,202510,20251013,1,3351,1000,WELCOME
2401,55,6,202509,20250908,1,1022,0,
2402,26,10,202505,20250510,5,1570,500,LOYAL
2403,45,5,202507,20250726,3,885,0,WELCOME
2404,10,12,202509,20250923,4,1844,500,
2405,34,10,202504,20250403,2,1570,500,SPRING
2406,41,4,202512,20251207,4,748,0,
2407,12,29,202511,20251105,5,4173,1500,
2408,39,32,202512,20251204,5,4584,1500,
2409,48,30,202501,20250115,4,4310,1500,WELCOME
2410,2,31,202511,20251115,4,4447,1500,SPRING
2411,51,24,202508,20250804,3,3488,1000,LOYAL
2412,19,16,202506,20250624,5,2392,500,WELCOME
2413,64,21,202506,20250604,4,3077,1000,SPRING
2414,9,24,202505,20250519,1,3488,1000,
2415,45,10,202510,20251020,5,1570,500,
2416,11,20,202501,20250110,5,2940,1000,夜市
2417,25,19,202507,20250726,1,2803,1000,SPRING
2418,49,18,202506,20250623,4,2666,1000,WELCOME
2419,64,2,202511,20251104,3,474,0,
2420,28,21,202506,20250620,4,3077,1000,LOYAL
2421,11,9,202512,20251208,1,1433,500,SPRING
2422,18,22,202509,20250903,4,3214,1000,
2423,17,7,202504,20250418,4,1159,0,WELCOME
2424,31,15,202502,20250228,3,2255,500,LOYAL
2425,12,2,202501,20250107,3,474,0,WELCOME
2426,34,32,202512,20251215,2,4584,1500,夜市
2427,7,6,202503,20250307,1,1022,0,SPRING
2428,48,31,202510,20251026,1,4447,1500,LOYAL
2429,16,26,202506,20250617,1,3762,1500,
2430,60,10,202512,20251203,2,1570,500,SPRING
2431,22,7,202509,20250914,2,1159,0,
2432,51,9,202501,20250118,3,1433,500,LOYAL
2433,22,5,202501,20250125,5,885,0,WELCOME
2434,49,15,202502,20250210,5,2255,500,夜市
2435,56,21,202501,20250128,1,3077,1000,LOYAL
2436,39,6,202502,20250204,1,1022,0,
2437,11,32,202503,20250304,5,4584,1500,WELCOME
2438,38,11,202511,20251127,5,1707,500,
2439,57,14,202510,20251004,2,2118,500,SPRING
2440,60,22,202512,20251209,1,3214,1000,SPRING
2441,2,26,202505,20250519,5,3762,1500,WELCOME
2442,42,15,202501,20250110,2,2255,500,
2443,40,16,202505,20250515,1,2392,500,
2444,10,23,202509,20250909,5,3351,1000,WELCOME
2445,2,23,202511,20251115,1,3351,1000,
2446,23,19,202504,20250424,2,2803,1000,SPRING
2447,11,13,202506,20250618,1,1981,500,夜市
2448,1,13,202510,20251001,4,1981,500,WELCOME
2449,1,16,202511,20251107,3,2392,500,
2450,10,32,202507,20250713,3,4584,1500,
2451,53,29,202510,20251025,4,4173,1500,
2452,32,29,202505,20250520,3,4173,1500,
2453,41,17,202512,20251202,5,2529,1000,
2454,12,24,202509,20250905,4,3488,1000,WELCOME
2455,64,26,202510,20251001,4,3762,1500,夜市
2456,43,29,202508,20250820,3,4173,1500,LOYAL
2457,62,3,202503,20250320,2,611,0,
2458,46,31,202509,20250921,3,4447,1500,LOYAL
2459,10,2,202503,20250303,2,474,0,LOYAL
2460,7,6,202506,20250619,1,1022,0,WELCOME
2461,39,29,202509,20250920,3,4173,1500,SPRING
2462,27,14,202501,20250104,1,2118,500,LOYAL
2463,18,21,202509,20250915,4,3077,1000,夜市
2464,1,6,202511,20251116,1,1022,0,
2465,16,32,202506,20250622,4,4584,1500,WELCOME
2466,28,10,202507,20250720,1,1570,500,SPRING
2467,32,22,202502,20250215,5,3214,1000,
2468,57,31,202504,20250422,3,4447,1500,LOYAL
2469,31,13,202505,20250518,5,1981,500,LOYAL
2470,30,5,202503,20250320,1,885,0,SPRING
2471,48,21,202512,20251205,3,3077,1000,
2472,33,3,202507,20250714,5,611,0,夜市
2473,10,5,202511,20251105,4,885,0,WELCOME
2474,41,2,202511,20251104,3,474,0,WELCOME
2475,4,6,202508,20250808,4,1022,0,
2476,47,26,202505,20250516,2,3762,1500,SPRING
2477,47,20,202502,20250223,4,2940,1000,夜市
2478,13,29,202504,20250413,4,4173,1500,
2479,8,10,202503,20250310,2,1570,500,LOYAL
2480,17,18,202503,20250327,2,2666,1000,夜市
2481,61,20,202512,20251214,2,2940,1000,夜市
2482,47,16,202512,20251207,4,2392,500,SPRING
2483,48,14,202502,20250222,5,2118,500,SPRING
2484,22,25,202507,20250723,4,3625,1500,SPRING
2485,48,1,202501,20250103,2,337,0,
2486,24,3,202505,20250502,2,611,0,SPRING
2487,55,20,202505,20250521,5,2940,1000,夜市
2488,48,21,202506,20250628,5,3077,1000,SPRING
2489,32,28,202503,20250307,2,4036,1500,LOYAL
2490,20,19,202509,20250916,4,2803,1000,
2491,5,12,202511,20251124,5,1844,500,LOYAL
2492,34,1,202512,20251201,2,337,0,
2493,1,10,202508,20250823,5,1570,500,
2494,40,5,202509,20250911,5,885,0,SPRING
2495,54,14,202510,20251027,3,2118,500,
2496,25,26,202509,20250912,5,3762,1500,夜市
2497,52,11,202509,20250904,4,1707,500,
2498,33,9,202510,20251023,5,1433,500,
2499,31,10,202505,20250505,2,1570,500,
2500,2,17,202510,20251010,3,2529,1000,夜市
2501,42,13,202505,20250519,2,1981,500,
2502,32,10,202504,20250421,2,1570,500,LOYAL
2503,48,3,202507,20250723,2,611,0,LOYAL
2504,25,24,202511,20251114,1,3488,1000,
2505,41,18,202501,20250125,3,2666,1000,LOYAL
2506,17,26,202510,20251021,2,3762,1500,
2507,14,31,202506,20250625,3,4447,1500,
2508,2,29,202504,20250426,5,4173,1500,SPRING
2509,43,6,202510,20251020,5,1022,0,夜市
2510,47,2,202502,20250205,3,474,0,夜市
2511,53,19,202509,20250908,4,2803,1000,LOYAL
2512,48,23,202510,20251028,4,3351,1000,SPRING
2513,62,19,202506,20250623,2,2803,1000,
2514,41,30,202501,20250128,1,4310,1500,夜市
2515,3,21,202512,20251215,4,3077,1000,
2516,18,4,202508,20250801,5,748,0,WELCOME
2517,4,3,202506,20250618,1,611,0,SPRING
2518,42,17,202504,20250428,1,2529,1000,
2519,53,28,202506,20250624,3,4036,1500,夜市
2520,22,31,202503,20250315,3,4447,1500,
2521,38,21,202506,20250608,4,3077,1000,
2522,26,17,202501,20250125,4,2529,1000,SPRING
2523,17,6,202501,20250108,4,1022,0,SPRING
2524,24,18,202503,20250318,5,2666,1000,夜市
2525,46,2,202508,20250823,3,474,0,WELCOME
2526,47,17,202507,20250713,2,2529,1000,夜市
2527,42,29,202504,20250407,4,4173,1500,
2528,49,9,202503,20250307,4,1433,500,LOYAL
2529,7,14,202509,20250923,5,2118,500,WELCOME
2530,43,28,202502,20250206,5,4036,1500,LOYAL
2531,57,32,202501,20250104,2,4584,1500,SPRING
2532,64,7,202511,20251108,4,1159,0,LOYAL
2533,46,22,202506,20250622,4,3214,1000,
2534,54,3,202501,20250123,2,611,0,
2535,47,14,202506,20250608,2,2118,500,SPRING
2536,1,31,202501,20250109,5,4447,1500,夜市
2537,9,15,202509,20250922,5,2255,500,LOYAL
2538,33,9,202509,20250923,2,1433,500,SPRING
2539,17,32,202505,20250511,2,4584,1500,SPRING
2540,64,31,202511,20251113,2,4447,1500,夜市
2541,30,8,202506,20250624,4,1296,0,
2542,61,21,202507,20250705,3,3077,1000,SPRING
2543,59,25,202504,20250408,1,3625,1500,SPRING
2544,35,5,202501,20250120,4,885,0,WELCOME
2545,61,25,202512,20251228,5,3625,1500,SPRING
2546,43,1,202511,20251103,5,337,0,WELCOME
2547,22,6,202512,20251221,5,1022,0,WELCOME
2548,10,29,202510,20251010,5,4173,1500,
2549,10,26,202501,20250125,2,3762,1500,SPRING
2550,20,5,202505,20250521,5,885,0,LOYAL
2551,55,29,202508,20250822,3,4173,1500,LOYAL
2552,61,13,202503,20250304,3,1981,500,夜市
2553,39,27,202512,20251201,2,3899,1500,SPRING
2554,46,30,202501,20250123,3,4310,1500,LOYAL
2555,8,26,202505,20250527,4,3762,1500,
2556,38,32,202502,20250222,5,4584,1500,LOYAL
2557,62,14,202510,20251005,1,2118,500,SPRING
2558,7,4,202508,20250803,4,748,0,LOYAL
2559,14,2,202507,20250728,1,474,0,夜市
2560,9,17,202501,20250115,4,2529,1000,夜市
2561,61,17,202503,20250317,5,2529,1000,SPRING
2562,21,31,202512,20251212,4,4447,1500,
2563,1,7,202512,20251225,3,1159,0,LOYAL
2564,12,28,202505,20250523,5,4036,1500,LOYAL
2565,16,21,202508,20250803,2,3077,1000,WELCOME
2566,55,16,202507,20250703,1,2392,500,SPRING
2567,31,31,202501,20250106,5,4447,1500,WELCOME
2568,50,7,202510,20251004,5,1159,0,WELCOME
2569,39,20,202508,20250818,3,2940,1000,
2570,26,23,202508,20250801,4,3351,1000,LOYAL
2571,54,29,202509,20250913,5,4173,1500,WELCOME
2572,53,13,202511,20251114,3,1981,500,
2573,19,29,202512,20251225,1,4173,1500,
2574,55,32,202501,20250116,2,4584,1500,
2575,32,1,202510,20251022,4,337,0,夜市
2576,49,32,202508,20250814,5,4584,1500,
2577,5,17,202508,20250825,5,2529,1000,SPRING
2578,10,14,202501,20250107,2,2118,500,夜市
2579,36,23,202509,20250919,5,3351,1000,SPRING
2580,62,5,202512,20251212,1,885,0,
2581,38,13,202512,20251204,5,1981,500,
2582,27,21,202502,20250202,5,3077,1000,
2583,54,10,202509,20250909,5,1570,500,
2584,3,8,202505,20250519,4,1296,0,夜市
2585,45,25,202510,20251009,5,3625,1500,夜市
2586,9,14,202510,20251022,3,2118,500,
2587,49,8,202510,20251024,2,1296,0,夜市
2588,30,20,202509,20250920,1,2940,1000,WELCOME
2589,31,10,202508,20250823,2,1570,500,LOYAL
2590,53,3,202508,20250809,5,611,0,
2591,53,1,202509,20250924,1,337,0,夜市
2592,8,17,202512,20251216,3,2529,1000,SPRING
2593,61,1,202503,20250309,5,337,0,LOYAL
2594,49,9,202508,20250815,3,1433,500,WELCOME
2595,43,23,202501,20250102,1,3351,1000,LOYAL
2596,15,5,202512,20251227,5,885,0,SPRING
2597,28,11,202510,20251015,2,1707,500,
2598,39,24,202505,20250527,3,3488,1000,夜市
2599,9,4,202512,20251210,1,748,0,
2600,60,29,202506,20250607,2,4173,1500,LOYAL
2601,9,3,202503,20250320,4,611,0,LOYAL
2602,24,32,202505,20250501,4,4584,1500,
2603,45,22,202508,20250812,4,3214,1000,夜市
2604,6,29,202501,20250109,3,4173,1500,
2605,14,17,202511,20251126,1,2529,1000,WELCOME
2606,41,7,202503,20250315,2,1159,0,LOYAL
2607,62,11,202512,20251225,4,1707,500,WELCOME
2608,54,2,202512,20251201,4,474,0,
2609,36,4,202505,20250513,4,748,0,LOYAL
2610,18,18,202502,20250215,2,2666,1000,LOYAL
2611,31,20,202509,20250927,5,2940,1000,
2612,56,31,202508,20250816,5,4447,1500,LOYAL
2613,16,15,202507,20250710,2,2255,500,夜市
2614,39,31,202509,20250927,1,4447,1500,
2615,29,6,202502,20250204,5,1022,0,
2616,32,22,202510,20251001,3,3214,1000,LOYAL
2617,1,16,202504,20250411,5,2392,500,LOYAL
2618,40,1,202510,20251007,1,337,0,
2619,54,32,202503,20250326,4,4584,1500,SPRING
2620,4,6,202506,20250616,2,1022,0,WELCOME
2621,42,31,202512,20251219,4,4447,1500,WELCOME
2622,31,4,202501,20250111,1,748,0,LOYAL
2623,32,31,202506,20250612,5,4447,1500,LOYAL
2624,41,25,202505,20250523,1,3625,1500,夜市
2625,59,28,202506,20250618,3,4036,1500,
2626,46,28,202507,20250703,4,4036,1500,
2627,9,5,202503,20250328,1,885,0,夜市
2628,50,7,202510,20251022,2,1159,0,WELCOME
2629,53,22,202502,20250216,4,3214,1000,夜市
2630,56,18,202503,20250311,5,2666,1000,SPRING
2631,24,3,202509,20250918,5,611,0,WELCOME
2632,51,10,202501,20250102,2,1570,500,
2633,2,15,202510,20251019,2,2255,500,WELCOME
2634,62,15,202505,20250510,5,2255,500,LOYAL
2635,29,26,202510,20251003,3,3762,1500,夜市
2636,52,29,202512,20251221,1,4173,1500,SPRING
2637,62,3,202512,20251216,1,611,0,SPRING
2638,2,5,202511,20251111,5,885,0,
2639,29,23,202504,20250415,3,3351,1000,
2640,9,27,202501,20250108,2,3899,1500,LOYAL
2641,57,30,202504,20250406,4,4310,1500,夜市
2642,5,29,202508,20250803,3,4173,1500,夜市
2643,30,17,202508,20250805,4,2529,1000,夜市
2644,60,31,202504,20250422,2,4447,1500,LOYAL
2645,52,11,202505,20250518,5,1707,500,SPRING
2646,59,5,202505,20250502,1,885,0,
2647,64,12,202511,20251119,3,1844,500,LOYAL
2648,54,26,202507,20250707,5,3762,1500,WELCOME
2649,58,13,202504,20250406,3,1981,500,LOYAL
2650,60,15,202511,20251106,5,2255,500,LOYAL
2651,26,21,202511,20251115,2,3077,1000,LOYAL
2652,44,12,202511,20251101,1,1844,500,
2653,17,8,202501,20250126,5,1296,0,
2654,4,5,202502,20250220,2,885,0,LOYAL
2655,56,18,202506,20250610,4,2666,1000,WELCOME
2656,43,17,202507,20250714,4,2529,1000,SPRING
2657,48,8,202502,20250220,2,1296,0,LOYAL
2658,36,8,202507,20250725,4,1296,0,
2659,63,22,202504,20250416,3,3214,1000,WELCOME
2660,19,23,202502,20250217,1,3351,1000,
2661,62,19,202504,20250408,3,2803,1000,
2662,2,12,202507,20250723,5,1844,500,SPRING
2663,47,17,202505,20250506,4,2529,1000,SPRING
2664,47,6,202503,20250323,3,1022,0,
2665,10,5,202507,20250712,3,885,0,夜市
2666,51,29,202511,20251117,5,4173,1500,夜市
2667,57,18,202501,20250125,5,2666,1000,
2668,8,22,202504,20250426,5,3214,1000,LOYAL
2669,59,13,202510,20251001,1,1981,500,SPRING
2670,18,10,202507,20250713,4,1570,500,
2671,4,22,202512,20251207,3,3214,1000,SPRING
2672,35,23,202510,20251007,2,3351,1000,SPRING
2673,19,5,202502,20250209,5,885,0,夜市
2674,20,13,202508,20250804,5,1981,500,
2675,46,14,202508,20250813,4,2118,500,WELCOME
2676,57,14,202506,20250612,4,2118,500,WELCOME
2677,64,32,202502,20250218,3,4584,1500,夜市
2678,11,7,202504,20250420,3,1159,0,夜市
2679,20,29,202509,20250912,5,4173,1500,LOYAL
2680,9,18,202511,20251108,1,2666,1000,WELCOME
2681,12,19,202501,20250123,1,2803,1000,
2682,32,31,202501,20250106,3,4447,1500,夜市
2683,19,15,202501,20250112,2,2255,500,夜市
2684,40,18,202506,20250620,1,2666,1000,LOYAL
2685,34,32,202505,20250511,5,4584,1500,LOYAL
2686,16,30,202510,20251005,4,4310,1500,SPRING
2687,58,30,202507,20250727,4,4310,1500,WELCOME
2688,28,21,202503,20250308,5,3077,1000,
2689,34,30,202511,20251125,3,4310,1500,SPRING
2690,55,5,202501,20250119,4,885,0,SPRING
2691,40,22,202506,20250608,2,3214,1000,夜市
2692,2,2,202507,20250712,1,474,0,SPRING
2693,5,14,202507,20250705,4,2118,500,SPRING
2694,32,23,202509,20250920,5,3351,1000,WELCOME
2695,43,18,202510,20251002,2,2666,1000,
2696,53,31,202508,20250804,3,4447,1500,SPRING
2697,7,20,202509,20250906,4,2940,1000,LOYAL
2698,29,5,202501,20250120,1,885,0,WELCOME
2699,46,15,202509,20250913,2,2255,500,LOYAL
2700,12,1,202503,20250319,4,337,0,LOYAL
2701,19,22,202512,20251225,2,3214,1000,WELCOME
2702,47,20,202506,20250602,5,2940,1000,
2703,49,1,202511,20251128,5,337,0,夜市
2704,33,3,202503,20250328,1,611,0,
2705,56,5,202509,20250903,4,885,0,WELCOME
2706,37,5,202510,20251019,1,885,0,SPRING
2707,19,3,202507,20250714,1,611,0,夜市
2708,21,27,202505,20250502,2,3899,1500,WELCOME
2709,32,23,202506,20250622,2,3351,1000,
2710,57,17,202503,20250302,5,2529,1000,WELCOME
2711,59,12,202510,20251003,4,1844,500,LOYAL
2712,62,27,202510,20251018,5,3899,1500,夜市
2713,29,9,202501,20250105,1,1433,500,SPRING
2714,60,27,202511,20251112,1,3899,1500,夜市
2715,16,2,202501,20250118,1,474,0,SPRING
2716,64,19,202502,20250210,3,2803,1000,
2717,19,4,202504,20250414,1,748,0,
2718,45,25,202501,20250102,4,3625,1500,
2719,1,19,202505,20250520,3,2803,1000,
2720,23,13,202512,20251219,2,1981,500,WELCOME
2721,3,17,202508,20250821,3,2529,1000,LOYAL
2722,36,8,202502,20250203,5,1296,0,LOYAL
2723,14,12,202510,20251019,2,1844,500,
2724,6,10,202510,20251001,5,1570,500,SPRING
2725,26,28,202506,20250601,3,4036,1500,LOYAL
2726,1,25,202512,20251228,1,3625,1500,SPRING
2727,22,28,202510,20251001,2,4036,1500,SPRING
2728,43,17,202506,20250614,5,2529,1000,夜市
2729,33,21,202512,20251217,4,3077,1000,SPRING
2730,2,13,202504,20250424,5,1981,500,
2731,63,22,202504,20250417,1,3214,1000,LOYAL
2732,47,29,202504,20250423,2,4173,1500,WELCOME
2733,20,6,202512,20251211,4,1022,0,LOYAL
2734,24,18,202507,20250712,1,2666,1000,SPRING
2735,20,15,202501,20250114,1,2255,500,夜市
2736,25,31,202512,20251209,5,4447,1500,夜市
2737,19,14,202508,20250826,4,2118,500,
2738,7,26,202508,20250802,2,3762,1500,SPRING
2739,52,15,202503,20250305,2,2255,500,夜市
2740,22,20,202509,20250926,3,2940,1000,WELCOME
2741,43,7,202503,20250307,1,1159,0,LOYAL
2742,60,5,202501,20250126,2,885,0,夜市
2743,61,7,202503,20250327,1,1159,0,夜市
2744,37,6,202512,20251201,2,1022,0,
2745,22,8,202508,20250801,5,1296,0,LOYAL
2746,46,11,202504,20250409,5,1707,500,WELCOME
2747,9,25,202512,20251209,4,3625,1500,WELCOME
2748,40,31,202505,20250514,2,4447,1500,WELCOME
2749,8,13,202505,20250521,5,1981,500,SPRING
2750,46,26,202502,20250205,4,3762,1500,SPRING
2751,30,27,202501,20250123,4,3899,1500,
2752,43,17,202506,20250609,1,2529,1000,LOYAL
2753,45,18,202502,20250218,4,2666,1000,SPRING
2754,55,9,202502,20250203,5,1433,500,SPRING
2755,12,6,202511,20251125,2,1022,0,SPRING
2756,63,18,202501,20250102,3,2666,1000,WELCOME
2757,14,9,202508,20250826,4,1433,500,LOYAL
2758,43,10,202505,20250526,4,1570,500,
2759,61,13,202508,20250817,3,1981,500,
2760,57,10,202510,20251014,5,1570,500,夜市
2761,6,26,202501,20250112,1,3762,1500,LOYAL
2762,4,24,202501,20250125,3,3488,1000,
2763,60,8,202509,20250924,3,1296,0,夜市
2764,23,32,202508,20250803,2,4584,1500,SPRING
2765,53,4,202511,20251108,4,748,0,
2766,57,1,202512,20251213,1,337,0,
2767,51,6,202504,20250422,1,1022,0,夜市
2768,37,28,202505,20250501,1,4036,1500,LOYAL
2769,17,23,202508,20250827,4,3351,1000,SPRING
2770,3,29,202502,20250226,3,4173,1500,WELCOME
2771,7,28,202505,20250519,2,4036,1500,夜市
2772,37,6,202502,20250210,5,1022,0,
2773,19,18,202501,20250121,4,2666,1000,WELCOME
2774,12,22,202510,20251004,4,3214,1000,
2775,38,5,202503,20250310,5,885,0,夜市
2776,45,30,202502,20250210,4,4310,1500,SPRING
2777,25,29,202507,20250712,4,4173,1500,
2778,35,18,202505,20250502,4,2666,1000,WELCOME
2779,17,21,202512,20251224,5,3077,1000,
2780,47,6,202508,20250806,3,1022,0,LOYAL
2781,56,13,202512,20251203,1,1981,500,WELCOME
2782,16,24,202511,20251101,3,3488,1000,SPRING
2783,49,24,202509,20250918,2,3488,1000,LOYAL
2784,46,1,202511,20251120,2,337,0,夜市
2785,61,19,202501,20250102,2,2803,1000,
2786,32,22,202506,20250608,5,3214,1000,
2787,63,18,202505,20250501,4,2666,1000,
2788,6,4,202504,20250406,5,748,0,WELCOME
2789,21,17,202502,20250221,1,2529,1000,WELCOME
2790,28,8,202504,20250423,3,1296,0,LOYAL
2791,30,18,202504,20250422,3,2666,1000,SPRING
